risk_dial,risk_category,risk_factor,modifiable,risk_direction,question,answer,min_value,max_value,sex,prev_value,prev_doi,prev_year,prev_note,prev_study_design,prev_participants,prev_country,prev_review_date,rr_value,rr_doi,rr_year,rr_notes,rr_study_design,rr_participants,rr_country,rr_review_date
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,35,40,Female,0.065,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.410,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=3&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,40,45,Female,0.062,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.700,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=3&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,45,50,Female,0.059,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,1.000,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=3&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,50,55,Female,0.062,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,1.400,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=3&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,55,60,Female,0.065,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,1.930,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=3&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,60,65,Female,0.066,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,2.540,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=3&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,65,70,Female,0.058,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,3.370,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=3&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,70,75,Female,0.049,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,3.810,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=3&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,75,80,Female,0.033,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,4.180,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=3&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,80,85,Female,0.023,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,4.000,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=3&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,85,120,Female,0.022,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,3.290,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=3&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,0,1,Male,0.012,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.001,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,1,5,Male,0.049,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.001,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,5,10,Male,0.065,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.001,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,10,15,Male,0.066,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.001,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,15,20,Male,0.065,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.010,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,20,25,Male,0.066,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.020,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,25,30,Male,0.072,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.060,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,30,35,Male,0.071,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.150,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,35,40,Male,0.067,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.330,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,40,45,Male,0.063,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,0.630,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,45,50,Male,0.060,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,1.000,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,50,55,Male,0.062,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,1.460,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,55,60,Male,0.062,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,2.110,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,60,65,Male,0.063,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,2.820,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,65,70,Male,0.054,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,3.710,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,70,75,Male,0.042,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,4.220,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,75,80,Male,0.030,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,4.580,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,80,85,Male,0.018,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,4.320,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,85,120,Male,0.014,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,15-Jan-2024,3.440,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&sex=2&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,15-Jan-2024
Kidney Cancer,Cancer,Race (non-white),No,U-shaped,Race,Asian,NA,NA,Female,0.061,https://usafacts.org/data/topics/people-society/population-and-demographics/our-changing-population/?endDate=2021-01-01&startDate=2020-01-01,2021,See calculations in Gdrive link,US Census Data,"331,449,281",United States,26-Sep-2023,0.490,https://seer.cancer.gov/statistics-network/explorer/application.html?site=72&data_type=1&graph_type=10&compareBy=race&chk_race_6=6&chk_race_5=5&chk_race_4=4&chk_race_9=9&chk_race_8=8&series=9&sex=2&age_range=1&stage=101&advopt_precision=1&hdn_view=1&advopt_show_apc=on&advopt_display=2,2019,See calculations in Gdrive link,US Census Data,"158,764,206",United States,26-Sep-2023
